URL,Date,Tweet,ID,Replies,Retweets,Likes,Quotes,Conv. ID,Language,Links,Media,Retweeted Tweet,Bookmarks,Username
https://twitter.com/kmuakkita/status/1659974304627589121,2023-05-20 17:28:09+00:00,"makanyaa🤣🤣🤣 ini anies mulu dah yang di serang, kayak yang paling berdosa dan sangat di berkompeten. memangnya si ganjar dan prabowo tuh kepemimpinannya sebagus apa sih? ngeri ngerii🤪",1.65997E+18,1,0,0,0,1.65997E+18,in,,,,0,kmuakkita
https://twitter.com/kaprikurt/status/1659974186482409472,2023-05-20 17:27:41+00:00,"@TedySet63449587 @BosPurwa @jokowi Tapi remot ganjar dipegang megawati, seandainya ganjar menang jokowi ga punya power kendalikan ganjar.",1.65997E+18,1,0,0,0,1.65978E+18,in,,,,0,kaprikurt
https://twitter.com/OposisiCerdas/status/1659974031213461505,2023-05-20 17:27:04+00:00,"Relawan Jokowi Dukung Prabowo, Ganjar Tak Punya Barisan Relawan Nyata https://t.co/iU9G6Y5aBw",1.65997E+18,0,21,60,1,1.65997E+18,in,https://www.oposisicerdas.com/2023/05/relawan-jokowi-dukung-prabowo-ganjar.html,,,0,OposisiCerdas
https://twitter.com/UsoppKun88/status/1659974000884465664,2023-05-20 17:26:57+00:00,"@KompasTV savage bossss!!!! hahahhahaha keren pak anies.

terbungkam lo buzzer ganjar.

mana di solo ada deklarasi lagi dukung prabowo. kapooookkkkkk",1.65997E+18,0,0,1,0,1.6599E+18,in,,,,0,UsoppKun88
https://twitter.com/KhaiTrisha/status/1659973980995063810,2023-05-20 17:26:52+00:00,"Kami setuju untuk memilih Ganjar sebagai Presiden Indonesia 2024
The Next RI-1
#GanjarCapres https://t.co/ww68BMCKqk",1.65997E+18,0,0,0,1,1.65997E+18,in,,https://pbs.twimg.com/media/FwlpiS9aUAAUPzq?format=jpg&name=orig,,0,KhaiTrisha
https://twitter.com/HidayatNatari/status/1659973980604989440,2023-05-20 17:26:52+00:00,"Karena keberhasilan memimpin Jakarta, Anies diinginkan oleh rakyat agar meneruskan kepemimpinannya ke tingkat nasional dan Partai Nasdem membaca itu lalu menjadikan Anies Capres, beda dgn Ganjar yg diinginkan oleh oligarki.
#GanjarBonekaVarianBaru 😂",1.65997E+18,0,2,2,0,1.65997E+18,in,,,,0,HidayatNatari
https://twitter.com/OreoLemoni67800/status/1659973969527857152,2023-05-20 17:26:49+00:00,"@gibran_tweet Heran anak2 @jokowi apa emang sifatnya pemberontak ? PDIP tlh memilih p Ganjar, lalu kamu itu anggota PDIP atau apa ?. Kl memang mau pilih memang hak lu tp ngga perlu over acting didepan publik !! Mau cari muka atau cari sensasi ?Shame on you !!! @gibran_tweet 11 12 ama adek lu!",1.65997E+18,2,0,0,0,1.65995E+18,in,,,,0,OreoLemoni67800
https://twitter.com/KhaiTrisha/status/1659973895234134016,2023-05-20 17:26:32+00:00,"Kami setuju untuk memilih Ganjar sebagai Presiden Indonesia 2024
The Next RI-1
#GanjarCapres https://t.co/MRMJwERIwN",1.65997E+18,0,0,0,1,1.65997E+18,in,,https://pbs.twimg.com/media/FwlpdMuaAAE9YnA?format=jpg&name=orig,,0,KhaiTrisha
https://twitter.com/masyogua/status/1659973883821457408,2023-05-20 17:26:29+00:00,@Ganjaran_app @ganjar_pranowo Terbukti Pak Ganjar selalu membawa dampak positif bagi semuanya,1.65997E+18,0,0,0,0,1.65985E+18,in,,,,0,masyogua
https://twitter.com/masyogua/status/1659973794524700672,2023-05-20 17:26:08+00:00,@Ganjaran_app @ekokuntadhi1 @ganjarpranowo Diantara yang lain memang Pak Ganjar selalu paling unggul sih,1.65997E+18,0,0,0,0,1.65984E+18,in,,,,0,masyogua
https://twitter.com/Bangkityo/status/1659973775352561664,2023-05-20 17:26:03+00:00,"@CNNIndonesia ganjar : ""kandani og""",1.65997E+18,0,0,1,0,1.65991E+18,in,,,,0,Bangkityo
https://twitter.com/masyogua/status/1659973754079047680,2023-05-20 17:25:58+00:00,@Ganjaran_app @ekokuntadhi1 @ganjarpranowo Diantara yang lain memang Pak Ganjar selalu paling unggul sih,1.65997E+18,0,0,0,0,1.65983E+18,in,,,,0,masyogua
https://twitter.com/masyogua/status/1659973639691997184,2023-05-20 17:25:31+00:00,@Ganjaran_app @ganjarpranowo Udah paling top deh Ganjar pranowo ini,1.65997E+18,0,0,0,0,1.65981E+18,in,,,,0,masyogua
